 -56.1752629,-34.8779306,0
-56.1773014,-34.8770505,0
-56.1796135,-34.8764211,0
-56.1803322,-34.8777942,0
-56.1844897,-34.8855701,0
-56.1862492,-34.8889407,0
-56.1854553,-34.8892818,0
-56.1852354,-34.889878,0
-56.1846291,-34.8914367,0
-56.1860936,-34.8916006,0
-56.1830199,-34.8950744,0
-56.182403,-34.895444,0
-56.1817002,-34.8957432,0
-56.1797261,-34.897292,0
-56.1761641,-34.8999318,0
-56.1749195,-34.9015156,0
-56.165564,-34.8978199,0
-56.1647486,-34.8978199,0
-56.1659502,-34.8848308,0
-56.168096,-34.8829298,0
-56.1701988,-34.8810288,0
-56.1752629,-34.8779306,0
