 -56.1647862,-34.8978628,0
-56.1656499,-34.8977935,0
-56.1683587,-34.8989717,0
-56.1720172,-34.900362,0
-56.1748552,-34.9015596,0
-56.1795008,-34.9033019,0
-56.1782455,-34.9055367,0
-56.1785111,-34.9062841,0
-56.1784762,-34.9067323,0
-56.1776179,-34.9145098,0
-56.1706656,-34.9143339,0
-56.1692924,-34.916023,0
-56.1693782,-34.918064,0
-56.170494,-34.9189086,0
-56.1710948,-34.9198235,0
-56.171009,-34.9222866,0
-56.1707515,-34.9233423,0
-56.171524,-34.9246794,0
-56.1672324,-34.9251016,0
-56.1646575,-34.9264387,0
-56.1625976,-34.9280572,0
-56.1610526,-34.9292535,0
-56.1623401,-34.9191901,0
-56.1631984,-34.9110962,0
-56.1647862,-34.8978628,0
