 -56.153956,-34.844522,0
-56.155543,-34.846494,0
-56.144471,-34.853256,0
-56.14401,-34.8564076,0
-56.143613,-34.858855,0
-56.1401371,-34.8619276,0
-56.1352792,-34.8657965,0
-56.1341253,-34.8659468,0
-56.134386,-34.86713,0
-56.125588,-34.873362,0
-56.121426,-34.872341,0
-56.11722,-34.871602,0
-56.115847,-34.87118,0
-56.113186,-34.87051,0
-56.10898,-34.869912,0
-56.102049,-34.853872,0
-56.106062,-34.853855,0
-56.12634,-34.847533,0
-56.124601,-34.841704,0
-56.122198,-34.840366,0
-56.124344,-34.837847,0
-56.123357,-34.833884,0
-56.123531,-34.83058,0
-56.144342,-34.832968,0
-56.153956,-34.844522,0
