 -56.155071,-34.846635,0
-56.156187,-34.847868,0
-56.157217,-34.8491,0
-56.158118,-34.850227,0
-56.158805,-34.851108,0
-56.159492,-34.851953,0
-56.160221,-34.852622,0
-56.161423,-34.85426,0
-56.161938,-34.854876,0
-56.162302,-34.855281,0
-56.162667,-34.855756,0
-56.162925,-34.856091,0
-56.163139,-34.856461,0
-56.163418,-34.856813,0
-56.163804,-34.857182,0
-56.164019,-34.857517,0
-56.16432,-34.85794,0
-56.164727,-34.858327,0
-56.165049,-34.858714,0
-56.16535,-34.859049,0
-56.165714,-34.859454,0
-56.165993,-34.859894,0
-56.166336,-34.860334,0
-56.166766,-34.860774,0
-56.167023,-34.861162,0
-56.167345,-34.861514,0
-56.167667,-34.861884,0
-56.168139,-34.862306,0
-56.168439,-34.862377,0
-56.169362,-34.86382,0
-56.169834,-34.864595,0
-56.170306,-34.865229,0
-56.170778,-34.866039,0
-56.17168,-34.86713,0
-56.172495,-34.868222,0
-56.173439,-34.869419,0
-56.174297,-34.87051,0
-56.175499,-34.871778,0
-56.176186,-34.872623,0
-56.176829,-34.873327,0
-56.177645,-34.874348,0
-56.17846,-34.875264,0
-56.179233,-34.876355,0
-56.178632,-34.876707,0
-56.17816,-34.876848,0
-56.177688,-34.876918,0
-56.176744,-34.877306,0
-56.1761,-34.877552,0
-56.175242,-34.87801,0
-56.174555,-34.878362,0
-56.173611,-34.87889,0
-56.17301,-34.879312,0
-56.172237,-34.879735,0
-56.171207,-34.880404,0
-56.170049,-34.881073,0
-56.169276,-34.881706,0
-56.168847,-34.882234,0
-56.167989,-34.882868,0
-56.167216,-34.883502,0
-56.16653,-34.884241,0
-56.1659502,-34.8848308,0
-56.165564,-34.889539,0
-56.163633,-34.885984,0
-56.1619753,-34.884545,0
-56.160202,-34.8830284,0
-56.157968,-34.881266,0
-56.1560796,-34.8799988,0
-56.153033,-34.877922,0
-56.149986,-34.876232,0
-56.149406,-34.87595,0
-56.148934,-34.875704,0
-56.14857,-34.875457,0
-56.147969,-34.875052,0
-56.147518,-34.874788,0
-56.147068,-34.874507,0
-56.146574,-34.87426,0
-56.146059,-34.874014,0
-56.145523,-34.873644,0
-56.144922,-34.873327,0
-56.14445,-34.873081,0
-56.143913,-34.87287,0
-56.143463,-34.87257,0
-56.142754,-34.87213,0
-56.141918,-34.871655,0
-56.141274,-34.871268,0
-56.139944,-34.87051,0
-56.139064,-34.870018,0
-56.138656,-34.869595,0
-56.137948,-34.868944,0
-56.137497,-34.868328,0
-56.137154,-34.866673,0
-56.136725,-34.864683,0
-56.137369,-34.864155,0
-56.138034,-34.86375,0
-56.139364,-34.862518,0
-56.140909,-34.861179,0
-56.142068,-34.860158,0
-56.142969,-34.859419,0
-56.143227,-34.858855,0
-56.143484,-34.858362,0
-56.143699,-34.857235,0
-56.143913,-34.856073,0
-56.144171,-34.854876,0
-56.143999,-34.853714,0
-56.155071,-34.846635,0
