-56.099067,-34.885684,0
-56.096942,-34.888342,0
-56.096642,-34.888765,0
-56.096063,-34.889328,0
-56.095569,-34.890014,0
-56.094904,-34.890771,0
-56.094368,-34.891422,0
-56.093616,-34.89239,0
-56.093059,-34.892971,0
-56.092458,-34.893869,0
-56.091728,-34.894608,0
-56.091428,-34.895083,0
-56.09102,-34.895066,0
-56.090419,-34.895048,0
-56.089754,-34.895154,0
-56.088724,-34.895576,0
-56.086578,-34.895365,0
-56.085119,-34.895435,0
-56.083832,-34.89621,0
-56.082802,-34.898181,0
-56.081858,-34.89987,0
-56.08057,-34.899589,0
-56.078682,-34.898251,0
-56.077223,-34.897406,0
-56.075506,-34.897406,0
-56.07379,-34.897477,0
-56.072416,-34.89797,0
-56.070957,-34.899377,0
-56.069155,-34.898814,0
-56.067781,-34.898462,0
-56.067009,-34.899096,0
-56.065292,-34.899237,0
-56.064177,-34.898674,0
-56.062632,-34.897336,0
-56.061001,-34.895576,0
-56.059284,-34.894168,0
-56.057396,-34.892619,0
-56.05525,-34.891493,0
-56.052589,-34.890296,0
-56.049929,-34.888677,0
-56.046753,-34.887339,0
-56.04289,-34.886283,0
-56.038427,-34.88396,0
-56.035938,-34.882763,0
-56.032934,-34.880862,0
-56.03096,-34.879453,0
-56.03199,-34.878608,0
-56.034308,-34.878186,0
-56.034908,-34.8772,0
-56.035852,-34.875369,0
-56.036196,-34.873327,0
-56.03714,-34.87206,0
-56.039886,-34.871356,0
-56.04126,-34.869736,0
-56.041861,-34.86868,0
-56.044865,-34.868609,0
-56.04744,-34.867412,0
-56.049757,-34.868468,0
-56.051559,-34.869806,0
-56.053877,-34.869313,0
-56.058683,-34.868257,0
-56.059799,-34.866637,0
-56.060743,-34.865933,0
-56.060228,-34.864102,0
-56.058083,-34.86206,0
-56.056194,-34.860088,0
-56.056023,-34.856214,0
-56.05422,-34.851988,0
-56.05422,-34.847551,0
-56.05628,-34.847128,0
-56.060743,-34.84586,0
-56.063662,-34.845156,0
-56.066151,-34.844803,0
-56.068296,-34.844381,0
-56.06967,-34.844522,0
-56.070614,-34.845578,0
-56.071215,-34.84741,0
-56.070957,-34.848889,0
-56.071472,-34.850016,0
-56.073532,-34.849734,0
-56.074133,-34.851988,0
-56.07439,-34.853256,0
-56.07439,-34.854172,0
-56.075678,-34.855651,0
-56.076622,-34.857059,0
-56.079111,-34.858186,0
-56.079025,-34.859595,0
-56.080399,-34.86051,0
-56.082115,-34.860792,0
-56.082287,-34.861919,0
-56.084433,-34.861496,0
-56.085634,-34.860088,0
-56.08778,-34.859172,0
-56.089582,-34.859524,0
-56.089668,-34.860651,0
-56.091213,-34.861426,0
-56.093531,-34.861215,0
-56.094389,-34.861496,0
-56.095676,-34.860158,0
-56.09882,-34.867509,0
-56.100462,-34.867192,0
-56.101749,-34.870334,0
-56.104431,-34.869666,0
-56.104774,-34.870933,0
-56.106148,-34.87051,0
-56.108036,-34.869877,0
-56.109581,-34.870088,0
-56.111469,-34.870158,0
-56.110354,-34.871496,0
-56.109088,-34.873186,0
-56.10868,-34.873662,0
-56.108122,-34.874384,0
-56.107478,-34.875158,0
-56.106834,-34.875897,0
-56.10604,-34.876883,0
-56.10559,-34.877429,0
-56.104839,-34.878309,0
-56.10441,-34.87889,0
-56.104066,-34.8794,0
-56.103337,-34.880281,0
-56.102157,-34.881566,0
-56.101277,-34.882692,0
-56.099946,-34.8844,0
-56.099067,-34.885684,0
